Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2017-11-01 00:00:00+03:00,928.20816,4213.0,6018.0,1173.0,22.7,22.0,6.9,55.3,1012.8,Saline Water Conversion Corporation (Hagl) Station,North
2017-11-01 00:00:00+03:00,975.13632,4426.0,5246.0,1653.0,20.3,85.0,2.0,38.9,920.2,Timaa Technical Institute,North
2017-11-01 00:00:00+03:00,981.08496,4453.0,6350.0,1155.0,24.9,309.0,2.3,45.2,1010.5,Duba Technical Institute Station,North
2017-12-01 00:00:00+03:00,,,,,,,,,,Saline Water Conversion Corporation (Hagl) Station,North
2017-12-01 00:00:00+03:00,,,,,,,,,,Timaa Technical Institute,North
2017-12-01 00:00:00+03:00,,,,,,,,,,Duba Technical Institute Station,North
2018-01-01 00:00:00+03:00,,,,,,,,,,Duba Technical Institute Station,North
2018-01-01 00:00:00+03:00,,,,,,,,,,Timaa Technical Institute,North
2018-01-01 00:00:00+03:00,,,,,,,,,,Saline Water Conversion Corporation (Hagl) Station,North
2018-02-01 00:00:00+03:00,,,,,,,,,,Saline Water Conversion Corporation (Hagl) Station,North
2018-02-01 00:00:00+03:00,,,,,,,,,,Duba Technical Institute Station,North
2018-02-01 00:00:00+03:00,,,,,,,,,,Timaa Technical Institute,North
2018-03-01 00:00:00+03:00,1336.6814399999998,6067.0,6505.0,1878.0,23.4,23.0,6.1,43.1,1010.2,Saline Water Conversion Corporation (Hagl) Station,North
2018-03-01 00:00:00+03:00,1434.2832,6510.0,6702.0,2202.0,22.8,130.0,2.4,21.6,918.5,Timaa Technical Institute,North
2018-03-01 00:00:00+03:00,1407.18384,6387.0,7121.0,1788.0,25.3,273.0,2.2,42.9,1008.7,Duba Technical Institute Station,North
2018-04-01 00:00:00+03:00,1615.82688,7334.0,6450.0,2666.0,23.4,335.0,2.8,26.7,916.1,Timaa Technical Institute,North
2018-04-01 00:00:00+03:00,1564.71264,7102.0,6393.0,2444.0,26.3,274.0,2.3,46.3,1006.2,Duba Technical Institute Station,North
2018-04-01 00:00:00+03:00,1467.99216,6663.0,5939.0,2386.0,24.8,17.0,5.9,44.6,1008.0,Saline Water Conversion Corporation (Hagl) Station,North
2018-05-01 00:00:00+03:00,1512.27648,6864.0,5215.0,2875.0,29.3,18.0,4.9,42.7,1005.5,Saline Water Conversion Corporation (Hagl) Station,North
2018-05-01 00:00:00+03:00,1586.74464,7202.0,5579.0,2961.0,31.4,272.0,2.6,38.2,1004.4,Duba Technical Institute Station,North
2018-05-01 00:00:00+03:00,1627.94448,7389.0,5636.0,3115.0,28.8,309.0,3.0,20.9,915.9,Timaa Technical Institute,North
2018-06-01 00:00:00+03:00,1737.0028799999998,7884.0,7673.0,2185.0,32.3,281.0,2.5,44.0,1002.5,Duba Technical Institute Station,North
2018-06-01 00:00:00+03:00,1810.81008,8219.0,8036.0,2262.0,32.3,295.0,2.5,17.1,914.3,Timaa Technical Institute,North
2018-06-01 00:00:00+03:00,1752.20496,7953.0,8272.0,1845.0,30.3,16.0,6.8,46.0,1004.5,Saline Water Conversion Corporation (Hagl) Station,North
