Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2016-01-01 00:00:00+03:00,978.4411199999998,4441.0,3999.0,2064.0,26.1,267.0,2.6,70.9,1013.4,Al Qunfudhah Technical Institute Station,West
2016-01-01 00:00:00+03:00,972.7128,4415.0,4497.0,1861.0,23.1,355.0,2.7,67.4,1013.4,King Abdullah University of Science and Technology Station,West
2016-01-01 00:00:00+03:00,987.91488,4484.0,5658.0,1492.0,20.7,338.0,3.3,51.0,1016.8,Saline Water Conversion Corporation (Umluj) Station,West
2016-02-01 00:00:00+03:00,1230.26688,5584.0,6990.0,1434.0,22.9,333.0,3.1,53.1,1015.3,Saline Water Conversion Corporation (Umluj) Station,West
2016-02-01 00:00:00+03:00,1168.7976,5305.0,4459.0,2360.0,26.6,289.0,2.5,76.8,1012.5,Al Qunfudhah Technical Institute Station,West
2016-02-01 00:00:00+03:00,1159.54416,5263.0,5046.0,2058.0,26.3,337.0,3.7,62.4,1007.3,King Abdulaziz University Main Campus Station,West
2016-02-01 00:00:00+03:00,1179.1526399999998,5352.0,5464.0,1917.0,25.5,39.0,3.8,52.3,1001.6,King Abdulaziz University (Osfan Campus) Station,West
2016-02-01 00:00:00+03:00,1176.28848,5339.0,5497.0,1930.0,24.5,356.0,2.7,64.7,1012.1,King Abdullah University of Science and Technology Station,West
2016-03-01 00:00:00+03:00,1330.7328,6040.0,4970.0,2538.0,26.5,317.0,2.7,77.0,1008.0,King Abdullah University of Science and Technology Station,West
2016-03-01 00:00:00+03:00,1301.43024,5907.0,4743.0,2584.0,28.9,326.0,4.2,65.1,1003.4,King Abdulaziz University Main Campus Station,West
2016-03-01 00:00:00+03:00,1263.09456,5733.0,4759.0,2496.0,25.3,314.0,3.4,58.2,1010.8,Saline Water Conversion Corporation (Umluj) Station,West
2016-03-01 00:00:00+03:00,1372.15296,6228.0,5005.0,2588.0,28.9,288.0,2.4,75.0,1008.7,Al Qunfudhah Technical Institute Station,West
2016-03-01 00:00:00+03:00,1315.97136,5973.0,4832.0,2590.0,28.0,350.0,3.7,58.9,997.7,King Abdulaziz University (Osfan Campus) Station,West
2016-04-01 00:00:00+03:00,1525.27536,6923.0,6164.0,2348.0,29.0,328.0,2.7,68.3,1006.3,King Abdullah University of Science and Technology Station,West
2016-04-01 00:00:00+03:00,1503.6839999999995,6825.0,5950.0,2433.0,31.9,321.0,2.9,55.3,1001.7,King Abdulaziz University Main Campus Station,West
2016-04-01 00:00:00+03:00,1440.8928,6540.0,5256.0,2542.0,31.2,275.0,2.5,62.9,1007.1,Al Qunfudhah Technical Institute Station,West
